lat,lng
-75.59648808339455,6.268740408123466
-75.5897025987435,6.268740408123466
-75.58291711409245,6.268740408123466
-75.5761316294414,6.268740408123466
-75.56934614479036,6.268740408123466
-75.56256066013931,6.268740408123466
-75.55577517548828,6.268740408123466
-75.54898969083723,6.268740408123466
-75.54220420618618,6.268740408123466
-75.53541872153514,6.268740408123466
-75.52863323688409,6.268740408123466
-75.52184775223304,6.268740408123466
-75.515062267582,6.268740408123466
-75.50827678293095,6.268740408123466
-75.5014912982799,6.268740408123466
-75.49470581362885,6.268740408123466
-75.71184132246233,6.268740408123466
-75.70505583781129,6.268740408123466
-75.69827035316024,6.268740408123466
-75.69148486850919,6.268740408123466
-75.68469938385815,6.268740408123466
-75.6779138992071,6.268740408123466
-75.67112841455605,6.268740408123466
-75.664342929905,6.268740408123466
-75.65755744525396,6.268740408123466
-75.65077196060291,6.268740408123466
-75.64398647595186,6.268740408123466
-75.63720099130082,6.268740408123466
-75.63041550664978,6.268740408123466
-75.62363002199874,6.268740408123466
-75.61684453734769,6.268740408123466
-75.61005905269664,6.268740408123466
-75.6032735680456,6.268740408123466
-75.59309534106903,6.266793319731221
-75.58630985641798,6.266793319731221
-75.57952437176694,6.266793319731221
-75.57273888711589,6.266793319731221
-75.56595340246484,6.266793319731221
-75.5591679178138,6.266793319731221
-75.55238243316275,6.266793319731221
-75.5455969485117,6.266793319731221
-75.53881146386065,6.266793319731221
-75.5320259792096,6.266793319731221
-75.52524049455856,6.266793319731221
-75.51845500990751,6.266793319731221
-75.51166952525648,6.266793319731221
-75.50488404060543,6.266793319731221
-75.49809855595439,6.266793319731221
-75.49131307130334,6.266793319731221
-75.7084485801368,6.266793319731221
-75.70166309548576,6.266793319731221
-75.69487761083471,6.266793319731221
-75.68809212618366,6.266793319731221
-75.68130664153261,6.266793319731221
-75.67452115688158,6.266793319731221
-75.66773567223053,6.266793319731221
-75.66095018757949,6.266793319731221
-75.65416470292844,6.266793319731221
-75.6473792182774,6.266793319731221
-75.64059373362635,6.266793319731221
-75.6338082489753,6.266793319731221
-75.62702276432425,6.266793319731221
-75.6202372796732,6.266793319731221
-75.61345179502216,6.266793319731221
-75.60666631037111,6.266793319731221
-75.59988082572006,6.266793319731221
-75.59648808339455,6.264846231338977
-75.5897025987435,6.264846231338977
-75.58291711409245,6.264846231338977
-75.5761316294414,6.264846231338977
-75.56934614479036,6.264846231338977
-75.56256066013931,6.264846231338977
-75.55577517548828,6.264846231338977
-75.54898969083723,6.264846231338977
-75.54220420618618,6.264846231338977
-75.53541872153514,6.264846231338977
-75.52863323688409,6.264846231338977
-75.52184775223304,6.264846231338977
-75.515062267582,6.264846231338977
-75.50827678293095,6.264846231338977
-75.5014912982799,6.264846231338977
-75.49470581362885,6.264846231338977
-75.71184132246233,6.264846231338977
-75.70505583781129,6.264846231338977
-75.69827035316024,6.264846231338977
-75.69148486850919,6.264846231338977
-75.68469938385815,6.264846231338977
-75.6779138992071,6.264846231338977
-75.67112841455605,6.264846231338977
-75.664342929905,6.264846231338977
-75.65755744525396,6.264846231338977
-75.65077196060291,6.264846231338977
-75.64398647595186,6.264846231338977
-75.63720099130082,6.264846231338977
-75.63041550664978,6.264846231338977
-75.62363002199874,6.264846231338977
-75.61684453734769,6.264846231338977
-75.61005905269664,6.264846231338977
-75.6032735680456,6.264846231338977
-75.59988082572006,6.262899142946732
-75.59309534106903,6.262899142946732
-75.58630985641798,6.262899142946732
-75.57952437176694,6.262899142946732
-75.57273888711589,6.262899142946732
-75.56595340246484,6.262899142946732
-75.5591679178138,6.262899142946732
-75.55238243316275,6.262899142946732
-75.5455969485117,6.262899142946732
-75.53881146386065,6.262899142946732
-75.5320259792096,6.262899142946732
-75.52524049455856,6.262899142946732
-75.51845500990751,6.262899142946732
-75.51166952525648,6.262899142946732
-75.50488404060543,6.262899142946732
-75.49809855595439,6.262899142946732
-75.49131307130334,6.262899142946732
-75.7084485801368,6.262899142946732
-75.70166309548576,6.262899142946732
-75.69487761083471,6.262899142946732
-75.68809212618366,6.262899142946732
-75.68130664153261,6.262899142946732
-75.67452115688158,6.262899142946732
-75.66773567223053,6.262899142946732
-75.66095018757949,6.262899142946732
-75.65416470292844,6.262899142946732
-75.6473792182774,6.262899142946732
-75.64059373362635,6.262899142946732
-75.6338082489753,6.262899142946732
-75.62702276432425,6.262899142946732
-75.6202372796732,6.262899142946732
-75.61345179502216,6.262899142946732
-75.60666631037111,6.262899142946732
-75.59648808339455,6.260952054554488
-75.5897025987435,6.260952054554488
-75.58291711409245,6.260952054554488
-75.5761316294414,6.260952054554488
-75.56934614479036,6.260952054554488
-75.56256066013931,6.260952054554488
-75.55577517548828,6.260952054554488
-75.54898969083723,6.260952054554488
-75.54220420618618,6.260952054554488
-75.53541872153514,6.260952054554488
-75.52863323688409,6.260952054554488
-75.52184775223304,6.260952054554488
-75.515062267582,6.260952054554488
-75.50827678293095,6.260952054554488
-75.5014912982799,6.260952054554488
-75.49470581362885,6.260952054554488
-75.48792032897781,6.260952054554488
-75.71184132246233,6.260952054554488
-75.70505583781129,6.260952054554488
-75.69827035316024,6.260952054554488
-75.69148486850919,6.260952054554488
-75.68469938385815,6.260952054554488
-75.6779138992071,6.260952054554488
-75.67112841455605,6.260952054554488
-75.664342929905,6.260952054554488
-75.65755744525396,6.260952054554488
-75.65077196060291,6.260952054554488
-75.64398647595186,6.260952054554488
-75.63720099130082,6.260952054554488
-75.63041550664978,6.260952054554488
-75.62363002199874,6.260952054554488
-75.61684453734769,6.260952054554488
-75.61005905269664,6.260952054554488
-75.6032735680456,6.260952054554488
-75.59988082572006,6.259004966162243
-75.59309534106903,6.259004966162243
-75.58630985641798,6.259004966162243
-75.57952437176694,6.259004966162243
-75.57273888711589,6.259004966162243
-75.56595340246484,6.259004966162243
-75.5591679178138,6.259004966162243
-75.55238243316275,6.259004966162243
-75.5455969485117,6.259004966162243
-75.53881146386065,6.259004966162243
-75.5320259792096,6.259004966162243
-75.52524049455856,6.259004966162243
-75.51845500990751,6.259004966162243
-75.51166952525648,6.259004966162243
-75.50488404060543,6.259004966162243
-75.49809855595439,6.259004966162243
-75.49131307130334,6.259004966162243
-75.7084485801368,6.259004966162243
-75.70166309548576,6.259004966162243
-75.69487761083471,6.259004966162243
-75.68809212618366,6.259004966162243
-75.68130664153261,6.259004966162243
-75.67452115688158,6.259004966162243
-75.66773567223053,6.259004966162243
-75.66095018757949,6.259004966162243
-75.65416470292844,6.259004966162243
-75.6473792182774,6.259004966162243
-75.64059373362635,6.259004966162243
-75.6338082489753,6.259004966162243
-75.62702276432425,6.259004966162243
-75.6202372796732,6.259004966162243
-75.61345179502216,6.259004966162243
-75.60666631037111,6.259004966162243
-75.6032735680456,6.2570578777699986
-75.59648808339455,6.2570578777699986
-75.5897025987435,6.2570578777699986
-75.58291711409245,6.2570578777699986
-75.5761316294414,6.2570578777699986
-75.56934614479036,6.2570578777699986
-75.56256066013931,6.2570578777699986
-75.55577517548828,6.2570578777699986
-75.54898969083723,6.2570578777699986
-75.54220420618618,6.2570578777699986
-75.53541872153514,6.2570578777699986
-75.52863323688409,6.2570578777699986
-75.52184775223304,6.2570578777699986
-75.515062267582,6.2570578777699986
-75.50827678293095,6.2570578777699986
-75.5014912982799,6.2570578777699986
-75.49470581362885,6.2570578777699986
-75.48792032897781,6.2570578777699986
-75.70505583781129,6.2570578777699986
-75.69827035316024,6.2570578777699986
-75.69148486850919,6.2570578777699986
-75.68469938385815,6.2570578777699986
-75.6779138992071,6.2570578777699986
-75.67112841455605,6.2570578777699986
-75.664342929905,6.2570578777699986
-75.65755744525396,6.2570578777699986
-75.65077196060291,6.2570578777699986
-75.64398647595186,6.2570578777699986
-75.63720099130082,6.2570578777699986
-75.63041550664978,6.2570578777699986
-75.62363002199874,6.2570578777699986
-75.61684453734769,6.2570578777699986
-75.61005905269664,6.2570578777699986
-75.59988082572006,6.2551107893777536
-75.59309534106903,6.2551107893777536
-75.58630985641798,6.2551107893777536
-75.57952437176694,6.2551107893777536
-75.57273888711589,6.2551107893777536
-75.56595340246484,6.2551107893777536
-75.5591679178138,6.2551107893777536
-75.55238243316275,6.2551107893777536
-75.5455969485117,6.2551107893777536
-75.53881146386065,6.2551107893777536
-75.5320259792096,6.2551107893777536
-75.52524049455856,6.2551107893777536
-75.51845500990751,6.2551107893777536
-75.51166952525648,6.2551107893777536
-75.50488404060543,6.2551107893777536
-75.49809855595439,6.2551107893777536
-75.49131307130334,6.2551107893777536
-75.48452758665229,6.2551107893777536
-75.7084485801368,6.2551107893777536
-75.70166309548576,6.2551107893777536
-75.69487761083471,6.2551107893777536
-75.68809212618366,6.2551107893777536
-75.68130664153261,6.2551107893777536
-75.67452115688158,6.2551107893777536
-75.66773567223053,6.2551107893777536
-75.66095018757949,6.2551107893777536
-75.65416470292844,6.2551107893777536
-75.6473792182774,6.2551107893777536
-75.64059373362635,6.2551107893777536
-75.6338082489753,6.2551107893777536
-75.62702276432425,6.2551107893777536
-75.6202372796732,6.2551107893777536
-75.61345179502216,6.2551107893777536
-75.60666631037111,6.2551107893777536
-75.6032735680456,6.253163700985509
-75.59648808339455,6.253163700985509
-75.5897025987435,6.253163700985509
-75.58291711409245,6.253163700985509
-75.5761316294414,6.253163700985509
-75.56934614479036,6.253163700985509
-75.56256066013931,6.253163700985509
-75.55577517548828,6.253163700985509
-75.54898969083723,6.253163700985509
-75.54220420618618,6.253163700985509
-75.53541872153514,6.253163700985509
-75.52863323688409,6.253163700985509
-75.52184775223304,6.253163700985509
-75.515062267582,6.253163700985509
-75.50827678293095,6.253163700985509
-75.5014912982799,6.253163700985509
-75.49470581362885,6.253163700985509
-75.48792032897781,6.253163700985509
-75.70505583781129,6.253163700985509
-75.69827035316024,6.253163700985509
-75.69148486850919,6.253163700985509
-75.68469938385815,6.253163700985509
-75.6779138992071,6.253163700985509
-75.67112841455605,6.253163700985509
-75.664342929905,6.253163700985509
-75.65755744525396,6.253163700985509
-75.65077196060291,6.253163700985509
-75.64398647595186,6.253163700985509
-75.63720099130082,6.253163700985509
-75.63041550664978,6.253163700985509
-75.62363002199874,6.253163700985509
-75.61684453734769,6.253163700985509
-75.61005905269664,6.253163700985509
-75.60666631037111,6.251216612593264
-75.59988082572006,6.251216612593264
-75.59309534106903,6.251216612593264
-75.58630985641798,6.251216612593264
-75.57952437176694,6.251216612593264
-75.57273888711589,6.251216612593264
-75.56595340246484,6.251216612593264
-75.5591679178138,6.251216612593264
-75.55238243316275,6.251216612593264
-75.5455969485117,6.251216612593264
-75.53881146386065,6.251216612593264
-75.5320259792096,6.251216612593264
-75.52524049455856,6.251216612593264
-75.51845500990751,6.251216612593264
-75.51166952525648,6.251216612593264
-75.50488404060543,6.251216612593264
-75.49809855595439,6.251216612593264
-75.49131307130334,6.251216612593264
-75.48452758665229,6.251216612593264
-75.7084485801368,6.251216612593264
-75.70166309548576,6.251216612593264
-75.69487761083471,6.251216612593264
-75.68809212618366,6.251216612593264
-75.68130664153261,6.251216612593264
-75.67452115688158,6.251216612593264
-75.66773567223053,6.251216612593264
-75.66095018757949,6.251216612593264
-75.65416470292844,6.251216612593264
-75.6473792182774,6.251216612593264
-75.64059373362635,6.251216612593264
-75.6338082489753,6.251216612593264
-75.62702276432425,6.251216612593264
-75.6202372796732,6.251216612593264
-75.61345179502216,6.251216612593264
-75.6032735680456,6.24926952420102
-75.59648808339455,6.24926952420102
-75.5897025987435,6.24926952420102
-75.58291711409245,6.24926952420102
-75.5761316294414,6.24926952420102
-75.56934614479036,6.24926952420102
-75.56256066013931,6.24926952420102
-75.55577517548828,6.24926952420102
-75.54898969083723,6.24926952420102
-75.54220420618618,6.24926952420102
-75.53541872153514,6.24926952420102
-75.52863323688409,6.24926952420102
-75.52184775223304,6.24926952420102
-75.515062267582,6.24926952420102
-75.50827678293095,6.24926952420102
-75.5014912982799,6.24926952420102
-75.49470581362885,6.24926952420102
-75.48792032897781,6.24926952420102
-75.48113484432676,6.24926952420102
-75.70505583781129,6.24926952420102
-75.69827035316024,6.24926952420102
-75.69148486850919,6.24926952420102
-75.68469938385815,6.24926952420102
-75.6779138992071,6.24926952420102
-75.67112841455605,6.24926952420102
-75.664342929905,6.24926952420102
-75.65755744525396,6.24926952420102
-75.65077196060291,6.24926952420102
-75.64398647595186,6.24926952420102
-75.63720099130082,6.24926952420102
-75.63041550664978,6.24926952420102
-75.62363002199874,6.24926952420102
-75.61684453734769,6.24926952420102
-75.61005905269664,6.24926952420102
-75.60666631037111,6.247322435808775
-75.59988082572006,6.247322435808775
-75.59309534106903,6.247322435808775
-75.58630985641798,6.247322435808775
-75.57952437176694,6.247322435808775
-75.57273888711589,6.247322435808775
-75.56595340246484,6.247322435808775
-75.5591679178138,6.247322435808775
-75.55238243316275,6.247322435808775
-75.5455969485117,6.247322435808775
-75.53881146386065,6.247322435808775
-75.5320259792096,6.247322435808775
-75.52524049455856,6.247322435808775
-75.51845500990751,6.247322435808775
-75.51166952525648,6.247322435808775
-75.50488404060543,6.247322435808775
-75.49809855595439,6.247322435808775
-75.49131307130334,6.247322435808775
-75.48452758665229,6.247322435808775
-75.47774210200124,6.247322435808775
-75.7084485801368,6.247322435808775
-75.70166309548576,6.247322435808775
-75.69487761083471,6.247322435808775
-75.68809212618366,6.247322435808775
-75.68130664153261,6.247322435808775
-75.67452115688158,6.247322435808775
-75.66773567223053,6.247322435808775
-75.66095018757949,6.247322435808775
-75.65416470292844,6.247322435808775
-75.6473792182774,6.247322435808775
-75.64059373362635,6.247322435808775
-75.6338082489753,6.247322435808775
-75.62702276432425,6.247322435808775
-75.6202372796732,6.247322435808775
-75.61345179502216,6.247322435808775
-75.61005905269664,6.24537534741653
-75.6032735680456,6.24537534741653
-75.59648808339455,6.24537534741653
-75.5897025987435,6.24537534741653
-75.58291711409245,6.24537534741653
-75.5761316294414,6.24537534741653
-75.56934614479036,6.24537534741653
-75.56256066013931,6.24537534741653
-75.55577517548828,6.24537534741653
-75.54898969083723,6.24537534741653
-75.54220420618618,6.24537534741653
-75.53541872153514,6.24537534741653
-75.52863323688409,6.24537534741653
-75.52184775223304,6.24537534741653
-75.515062267582,6.24537534741653
-75.50827678293095,6.24537534741653
-75.5014912982799,6.24537534741653
-75.49470581362885,6.24537534741653
-75.48792032897781,6.24537534741653
-75.48113484432676,6.24537534741653
-75.71184132246233,6.24537534741653
-75.70505583781129,6.24537534741653
-75.69827035316024,6.24537534741653
-75.69148486850919,6.24537534741653
-75.68469938385815,6.24537534741653
-75.6779138992071,6.24537534741653
-75.67112841455605,6.24537534741653
-75.664342929905,6.24537534741653
-75.65755744525396,6.24537534741653
-75.65077196060291,6.24537534741653
-75.64398647595186,6.24537534741653
-75.63720099130082,6.24537534741653
-75.63041550664978,6.24537534741653
-75.62363002199874,6.24537534741653
-75.61684453734769,6.24537534741653
-75.60666631037111,6.243428259024286
-75.59988082572006,6.243428259024286
-75.59309534106903,6.243428259024286
-75.58630985641798,6.243428259024286
-75.57952437176694,6.243428259024286
-75.57273888711589,6.243428259024286
-75.56595340246484,6.243428259024286
-75.5591679178138,6.243428259024286
-75.55238243316275,6.243428259024286
-75.5455969485117,6.243428259024286
-75.53881146386065,6.243428259024286
-75.5320259792096,6.243428259024286
-75.52524049455856,6.243428259024286
-75.51845500990751,6.243428259024286
-75.51166952525648,6.243428259024286
-75.50488404060543,6.243428259024286
-75.49809855595439,6.243428259024286
-75.49131307130334,6.243428259024286
-75.48452758665229,6.243428259024286
-75.47774210200124,6.243428259024286
-75.7084485801368,6.243428259024286
-75.70166309548576,6.243428259024286
-75.69487761083471,6.243428259024286
-75.68809212618366,6.243428259024286
-75.68130664153261,6.243428259024286
-75.67452115688158,6.243428259024286
-75.66773567223053,6.243428259024286
-75.66095018757949,6.243428259024286
-75.65416470292844,6.243428259024286
-75.6473792182774,6.243428259024286
-75.64059373362635,6.243428259024286
-75.6338082489753,6.243428259024286
-75.62702276432425,6.243428259024286
-75.6202372796732,6.243428259024286
-75.61345179502216,6.243428259024286
-75.61005905269664,6.241481170632041
-75.6032735680456,6.241481170632041
-75.59648808339455,6.241481170632041
-75.5897025987435,6.241481170632041
-75.58291711409245,6.241481170632041
-75.5761316294414,6.241481170632041
-75.56934614479036,6.241481170632041
-75.56256066013931,6.241481170632041
-75.55577517548828,6.241481170632041
-75.54898969083723,6.241481170632041
-75.54220420618618,6.241481170632041
-75.53541872153514,6.241481170632041
-75.52863323688409,6.241481170632041
-75.52184775223304,6.241481170632041
-75.515062267582,6.241481170632041
-75.50827678293095,6.241481170632041
-75.5014912982799,6.241481170632041
-75.49470581362885,6.241481170632041
-75.48792032897781,6.241481170632041
-75.48113484432676,6.241481170632041
-75.70505583781129,6.241481170632041
-75.69827035316024,6.241481170632041
-75.69148486850919,6.241481170632041
-75.68469938385815,6.241481170632041
-75.6779138992071,6.241481170632041
-75.67112841455605,6.241481170632041
-75.664342929905,6.241481170632041
-75.65755744525396,6.241481170632041
-75.65077196060291,6.241481170632041
-75.64398647595186,6.241481170632041
-75.63720099130082,6.241481170632041
-75.63041550664978,6.241481170632041
-75.62363002199874,6.241481170632041
-75.61684453734769,6.241481170632041
-75.61345179502216,6.239534082239797
-75.60666631037111,6.239534082239797
-75.59988082572006,6.239534082239797
-75.59309534106903,6.239534082239797
-75.58630985641798,6.239534082239797
-75.57952437176694,6.239534082239797
-75.57273888711589,6.239534082239797
-75.56595340246484,6.239534082239797
-75.5591679178138,6.239534082239797
-75.55238243316275,6.239534082239797
-75.5455969485117,6.239534082239797
-75.53881146386065,6.239534082239797
-75.5320259792096,6.239534082239797
-75.52524049455856,6.239534082239797
-75.51845500990751,6.239534082239797
-75.51166952525648,6.239534082239797
-75.50488404060543,6.239534082239797
-75.49809855595439,6.239534082239797
-75.49131307130334,6.239534082239797
-75.48452758665229,6.239534082239797
-75.47774210200124,6.239534082239797
-75.70166309548576,6.239534082239797
-75.69487761083471,6.239534082239797
-75.68809212618366,6.239534082239797
-75.68130664153261,6.239534082239797
-75.67452115688158,6.239534082239797
-75.66773567223053,6.239534082239797
-75.66095018757949,6.239534082239797
-75.65416470292844,6.239534082239797
-75.6473792182774,6.239534082239797
-75.64059373362635,6.239534082239797
-75.6338082489753,6.239534082239797
-75.62702276432425,6.239534082239797
-75.6202372796732,6.239534082239797
-75.61005905269664,6.237586993847552
-75.6032735680456,6.237586993847552
-75.59648808339455,6.237586993847552
-75.5897025987435,6.237586993847552
-75.58291711409245,6.237586993847552
-75.5761316294414,6.237586993847552
-75.56934614479036,6.237586993847552
-75.56256066013931,6.237586993847552
-75.55577517548828,6.237586993847552
-75.54898969083723,6.237586993847552
-75.54220420618618,6.237586993847552
-75.53541872153514,6.237586993847552
-75.52863323688409,6.237586993847552
-75.52184775223304,6.237586993847552
-75.515062267582,6.237586993847552
-75.50827678293095,6.237586993847552
-75.5014912982799,6.237586993847552
-75.49470581362885,6.237586993847552
-75.48792032897781,6.237586993847552
-75.48113484432676,6.237586993847552
-75.47434935967573,6.237586993847552
-75.69827035316024,6.237586993847552
-75.69148486850919,6.237586993847552
-75.68469938385815,6.237586993847552
-75.6779138992071,6.237586993847552
-75.67112841455605,6.237586993847552
-75.664342929905,6.237586993847552
-75.65755744525396,6.237586993847552
-75.65077196060291,6.237586993847552
-75.64398647595186,6.237586993847552
-75.63720099130082,6.237586993847552
-75.63041550664978,6.237586993847552
-75.62363002199874,6.237586993847552
-75.61684453734769,6.237586993847552
-75.61345179502216,6.235639905455308
-75.60666631037111,6.235639905455308
-75.59988082572006,6.235639905455308
-75.59309534106903,6.235639905455308
-75.58630985641798,6.235639905455308
-75.57952437176694,6.235639905455308
-75.57273888711589,6.235639905455308
-75.56595340246484,6.235639905455308
-75.5591679178138,6.235639905455308
-75.55238243316275,6.235639905455308
-75.5455969485117,6.235639905455308
-75.53881146386065,6.235639905455308
-75.5320259792096,6.235639905455308
-75.52524049455856,6.235639905455308
-75.51845500990751,6.235639905455308
-75.51166952525648,6.235639905455308
-75.50488404060543,6.235639905455308
-75.49809855595439,6.235639905455308
-75.49131307130334,6.235639905455308
-75.48452758665229,6.235639905455308
-75.47774210200124,6.235639905455308
-75.70166309548576,6.235639905455308
-75.69487761083471,6.235639905455308
-75.68809212618366,6.235639905455308
-75.68130664153261,6.235639905455308
-75.67452115688158,6.235639905455308
-75.66773567223053,6.235639905455308
-75.66095018757949,6.235639905455308
-75.65416470292844,6.235639905455308
-75.6473792182774,6.235639905455308
-75.64059373362635,6.235639905455308
-75.6338082489753,6.235639905455308
-75.62702276432425,6.235639905455308
-75.6202372796732,6.235639905455308
-75.61684453734769,6.233692817063063
-75.61005905269664,6.233692817063063
-75.6032735680456,6.233692817063063
-75.59648808339455,6.233692817063063
